anatomy,assd_px,center,detected_lesions_any_overlap,dice,fn_pixels,fp_pixels,group,group_id,group_source,gt_area_pixels,gt_area_ratio,gt_lesions,gt_positive,hd95_px,image_name,iou,lesion_tp_one_to_one_iou10,lesion_tp_one_to_one_iou25,lesion_tp_one_to_one_iou50,matched_predicted_lesions_any_overlap,pixel_specificity,precision,pred_area_pixels,pred_area_ratio,predicted_lesions,predicted_positive,recall,skipped_low_confidence,status,tn_pixels,tp_pixels,tumor_type,tumor_type_name,view
humerus,1.3676138039400194,1,1,0.64,45,0,tumor,btxrd-heuristic-000305,consecutive_image_id_plus_stable_metadata_excluding_view,85,0.000830078125,1,True,2.23606797749979,IMG000548.jpeg,0.47058823529411764,1,1,0,1,1.0,1.0,40,0.000390625,1,True,0.47058823529411764,False,ok,102315,40,5,osteofibroma,frontal
humerus,101.41601256944028,1,0,0.0,76,461,tumor,btxrd-heuristic-000305,consecutive_image_id_plus_stable_metadata_excluding_view,76,0.0007421875,1,True,114.78348922592839,IMG000549.jpeg,0.0,0,0,0,0,0.995494703099957,0.0,461,0.004501953125,1,True,0.0,False,ok,101863,0,5,osteofibroma,lateral
hand,97.86981957487716,1,0,0.0,67,2051,tumor,btxrd-heuristic-000308,consecutive_image_id_plus_stable_metadata_excluding_view,67,0.000654296875,1,True,135.4111727526729,IMG000555.jpeg,0.0,0,0,0,0,0.979957589438402,0.0,2051,0.020029296875,2,True,0.0,False,ok,100282,0,4,giant cell tumor,frontal
hand,141.22514723617377,1,0,0.0,62,7141,tumor,btxrd-heuristic-000308,consecutive_image_id_plus_stable_metadata_excluding_view,62,0.00060546875,1,True,181.81859090863068,IMG000556.jpeg,0.0,0,0,0,0,0.9302214231272841,0.0,7141,0.069736328125,2,True,0.0,False,ok,95197,0,4,giant cell tumor,frontal
tibia|femur,22.066421232114045,1,1,0.268762677484787,0,1442,tumor,btxrd-heuristic-000311,consecutive_image_id_plus_stable_metadata_excluding_view,265,0.002587890625,1,True,74.65386333664924,IMG000562.jpeg,0.1552431165787932,1,0,0,1,0.985881431438782,0.1552431165787932,1707,0.016669921875,2,True,1.0,False,ok,100693,265,7,other bt,lateral
tibia,58.103821302161045,1,1,0.057215918171647756,0,11798,tumor,btxrd-heuristic-000320,consecutive_image_id_plus_stable_metadata_excluding_view,358,0.00349609375,1,True,91.0,IMG000576.jpeg,0.02945047713063508,0,0,0,1,0.8843809411810823,0.02945047713063508,12156,0.1187109375,1,True,1.0,False,ok,90244,358,5,osteofibroma,frontal
foot,167.87036593953658,1,0,0.0,94,3038,tumor,btxrd-heuristic-000324,consecutive_image_id_plus_stable_metadata_excluding_view,94,0.00091796875,1,True,206.06453530299808,IMG000582.jpeg,0.0,0,0,0,0,0.9703047719586338,0.0,3038,0.02966796875,2,True,0.0,False,ok,99268,0,3,simple bone cyst,oblique
fibula,198.32511230238327,1,0,0.0,254,133,tumor,btxrd-heuristic-000341,consecutive_image_id_plus_stable_metadata_excluding_view,254,0.00248046875,1,True,207.2635993037268,IMG000612.jpeg,0.0,0,0,0,0,0.9986979421612202,0.0,133,0.001298828125,1,True,0.0,False,ok,102013,0,7,other bt,frontal
foot,249.37769920319977,1,0,0.0,47,1808,tumor,btxrd-heuristic-000349,consecutive_image_id_plus_stable_metadata_excluding_view,47,0.000458984375,1,True,305.20074841018226,IMG000628.jpeg,0.0,0,0,0,0,0.9823356423358377,0.0,1808,0.01765625,3,True,0.0,False,ok,100545,0,3,simple bone cyst,lateral
femur,170.52250391159575,1,0,0.0,71,6058,tumor,btxrd-heuristic-000354,consecutive_image_id_plus_stable_metadata_excluding_view,71,0.000693359375,1,True,209.91938564800373,IMG000636.jpeg,0.0,0,0,0,0,0.9407987960402232,0.0,6058,0.05916015625,2,True,0.0,False,ok,96271,0,3,simple bone cyst,frontal
fibula,59.18805365990059,1,1,0.005686305480966672,30,6265,tumor,btxrd-heuristic-000358,consecutive_image_id_plus_stable_metadata_excluding_view,48,0.00046875,1,True,143.55904658829556,IMG000641.jpeg,0.002851259306193569,0,0,0,1,0.938789667031421,0.002864873468088493,6283,0.061357421875,2,True,0.375,False,ok,96087,18,1,osteochondroma,lateral
femur,32.00897114137266,1,1,0.04267487901451826,0,4352,tumor,btxrd-heuristic-000359,consecutive_image_id_plus_stable_metadata_excluding_view,97,0.000947265625,1,True,61.5223536610881,IMG000642.jpeg,0.021802652281411553,0,0,0,1,0.9574597030390115,0.021802652281411553,4449,0.043447265625,1,True,1.0,False,ok,97951,97,3,simple bone cyst,frontal
tibia|fibula|femur,36.249680372325365,1,1,0.25708428795369587,5949,212,tumor,btxrd-heuristic-000370,consecutive_image_id_plus_stable_metadata_excluding_view,7015,0.068505859375,2,True,99.05923011323054,IMG000660.jpeg,0.1475024214750242,1,1,0,1,0.9977774283168213,0.8341158059467919,1278,0.01248046875,1,True,0.15196008553100498,False,ok,95173,1066,2,multiple osteochondromas,lateral
tibia,38.39329176261125,1,1,0.009718172983479106,0,5095,tumor,btxrd-heuristic-000377,consecutive_image_id_plus_stable_metadata_excluding_view,25,0.000244140625,1,True,57.84288073754217,IMG000672.jpeg,0.0048828125,0,0,0,1,0.9502319902319902,0.0048828125,5120,0.05,1,True,1.0,False,ok,97280,25,1,osteochondroma,frontal
tibia,39.20053194996154,1,1,0.026731927710843373,0,5170,tumor,btxrd-heuristic-000383,consecutive_image_id_plus_stable_metadata_excluding_view,71,0.000693359375,1,True,66.9514665419425,IMG000681.jpeg,0.013547033008967754,0,0,0,1,0.9494766879379257,0.013547033008967754,5241,0.051181640625,1,True,1.0,False,ok,97159,71,1,osteochondroma,frontal
tibia,62.85846475347918,1,1,0.01778121376111326,0,15246,tumor,btxrd-heuristic-000384,consecutive_image_id_plus_stable_metadata_excluding_view,138,0.00134765625,1,True,82.30430261879161,IMG000682.jpeg,0.008970358814352574,0,0,0,1,0.8509123623633412,0.008970358814352574,15384,0.150234375,1,True,1.0,False,ok,87016,138,1,osteochondroma,frontal
femur,91.94136692832365,1,1,0.004094810615009056,252,12395,tumor,btxrd-heuristic-000394,consecutive_image_id_plus_stable_metadata_excluding_view,278,0.00271484375,1,True,144.82264668015276,IMG000699.jpeg,0.002051605776059339,0,0,0,1,0.8786255655000881,0.0020932292085983416,12421,0.121298828125,2,True,0.09352517985611511,False,ok,89727,26,1,osteochondroma,frontal
femur,84.95881588491388,1,1,0.004271678769756515,122,4540,tumor,btxrd-heuristic-000411,consecutive_image_id_plus_stable_metadata_excluding_view,132,0.0012890625,1,True,181.83616561216468,IMG000727.jpeg,0.0021404109589041095,0,0,0,1,0.9556068369382407,0.002197802197802198,4550,0.04443359375,2,True,0.07575757575757576,False,ok,97728,10,1,osteochondroma,lateral
